provider_org_code,waiting_list_size,over_18wk,over_52wk,completed_pathways,period_month,over18_share,over52_share
RBL,52578.0,11028.0,0.0,14132.0,2019-04-01,0.20974552094031723,0.0
RBL,54780.0,10564.0,0.0,14788.0,2019-05-01,0.19284410368747718,0.0
RBL,51636.0,10250.0,0.0,15928.0,2019-06-01,0.1985049190487257,0.0
RBL,49664.0,9894.0,0.0,18286.0,2019-07-01,0.19921875,0.0
RBL,49920.0,10024.0,0.0,14270.0,2019-08-01,0.20080128205128206,0.0
RBL,49660.0,10128.0,0.0,16024.0,2019-09-01,0.20394683850181233,0.0
RBL,48920.0,10256.0,0.0,18736.0,2019-10-01,0.20964840556009812,0.0
RBL,47334.0,10338.0,0.0,16666.0,2019-11-01,0.21840537457218911,0.0
RBL,46744.0,10234.0,0.0,13758.0,2019-12-01,0.2189371897997604,0.0
RBL,46310.0,10048.0,0.0,16668.0,2020-01-01,0.21697257611746923,0.0
RBL,46582.0,10030.0,0.0,14464.0,2020-02-01,0.21531922201708814,0.0
RBL,44840.0,11224.0,30.0,12418.0,2020-03-01,0.2503122212310437,0.0006690454950936663
RBL,42688.0,15014.0,116.0,4912.0,2020-04-01,0.3517147676161919,0.002717391304347826
RBL,42790.0,19688.0,414.0,5880.0,2020-05-01,0.46010750175274595,0.009675157747137182
RBL,42988.0,24394.0,846.0,8796.0,2020-06-01,0.567460686703266,0.01967991067274588
RBL,46264.0,27018.0,1256.0,9666.0,2020-07-01,0.5839961957461525,0.027148538820681307
RBL,49154.0,23970.0,1484.0,8296.0,2020-08-01,0.4876510558652399,0.030190828823696954
RBL,48590.0,19586.0,1636.0,13552.0,2020-09-01,0.4030870549495781,0.03366947931673184
RBL,46052.0,15840.0,1570.0,14834.0,2020-10-01,0.343959002866325,0.03409189611743247
RBL,43446.0,13420.0,1426.0,16380.0,2020-11-01,0.3088891957832712,0.03282235418680661
RBL,43774.0,13232.0,1350.0,13146.0,2020-12-01,0.30227989217343626,0.03084022479097181
RBL,43934.0,13922.0,1816.0,11108.0,2021-01-01,0.316884417535394,0.041334729366777435
RBL,44082.0,14196.0,2242.0,11478.0,2021-02-01,0.32203620525384513,0.05085976135384057
RBL,47048.0,14498.0,2354.0,14722.0,2021-03-01,0.30815337527631353,0.050034007821799016
RBL,49684.0,15132.0,1758.0,13798.0,2021-04-01,0.3045648498510587,0.0353836245068835
RBL,51908.0,14264.0,1276.0,13476.0,2021-05-01,0.2747938660707405,0.024581952685520537
RBL,53522.0,13080.0,1064.0,15078.0,2021-06-01,0.24438548634206494,0.019879675647397333
RBL,54146.0,13486.0,1028.0,13960.0,2021-07-01,0.24906733646068038,0.018985705315258745
RBL,54814.0,14186.0,1140.0,13122.0,2021-08-01,0.2588024957127741,0.020797606450906704
RBL,55038.0,14940.0,1232.0,16326.0,2021-09-01,0.27144881718085684,0.022384534321741343
RBL,54086.0,15770.0,1166.0,16376.0,2021-10-01,0.29157268054579744,0.021558259068890286
RBL,54274.0,16208.0,1030.0,17358.0,2021-11-01,0.2986328628809375,0.018977779415558095
RBL,54986.0,17678.0,1124.0,13964.0,2021-12-01,0.32150001818644747,0.020441566944313098
RBL,57510.0,18652.0,958.0,13450.0,2022-01-01,0.32432620413841073,0.01665797252651713
RBL,59072.0,20168.0,1060.0,14204.0,2022-02-01,0.34141386782231853,0.017944203683640303
RBL,61056.0,21160.0,1172.0,15606.0,2022-03-01,0.3465670859538784,0.019195492662473796
RBL,63194.0,22726.0,1466.0,13714.0,2022-04-01,0.3596227489951578,0.02319840491185872
RBL,64904.0,21640.0,1628.0,16746.0,2022-05-01,0.3334155059780599,0.02508319980278565
RBL,66776.0,23102.0,2062.0,15050.0,2022-06-01,0.34596262130106625,0.030879357853120883
RBL,70038.0,24704.0,2250.0,15124.0,2022-07-01,0.35272280761872127,0.0321254176304292
RBL,71644.0,25286.0,2260.0,16254.0,2022-08-01,0.3529395343643571,0.031544860700128415
RBL,74240.0,27944.0,2506.0,15870.0,2022-09-01,0.3764008620689655,0.03375538793103448
RBL,74488.0,28452.0,2576.0,16880.0,2022-10-01,0.38196756524540865,0.03458275158414778
RBL,74556.0,28678.0,2454.0,18142.0,2022-11-01,0.38465046408069103,0.032914855947207465
RBL,75126.0,31750.0,2664.0,12558.0,2022-12-01,0.42262332614540904,0.03546042648350771
RBL,78054.0,32040.0,2560.0,14904.0,2023-01-01,0.4104850488123607,0.03279780664668051
RBL,80324.0,33334.0,2582.0,14386.0,2023-02-01,0.4149942731935661,0.03214481350530352
RBL,82320.0,33698.0,2642.0,16064.0,2023-03-01,0.40935374149659864,0.032094266277939744
RBL,83674.0,34762.0,2804.0,12654.0,2023-04-01,0.4154456581494849,0.03351100700337022
RBL,83136.0,33556.0,2984.0,16126.0,2023-05-01,0.4036277906081601,0.03589299461123942
RBL,81196.0,33040.0,3064.0,17164.0,2023-06-01,0.40691659687669346,0.03773584905660377
RBL,85494.0,35286.0,2932.0,14984.0,2023-07-01,0.41273071794511895,0.034294804313753015
RBL,87370.0,36874.0,3212.0,15934.0,2023-08-01,0.4220441799244592,0.036763191026668196
RBL,88562.0,38384.0,3574.0,15428.0,2023-09-01,0.43341387954201577,0.04035590885481358
RBL,86558.0,37660.0,3826.0,18690.0,2023-10-01,0.4350839899258301,0.04420157582199219
RBL,85408.0,37648.0,3790.0,18010.0,2023-11-01,0.4408017984263769,0.04437523417010116
RBL,83648.0,37444.0,4090.0,13358.0,2023-12-01,0.44763771996939555,0.04889537107880643
RBL,82164.0,35716.0,3764.0,17550.0,2024-01-01,0.4346915924249063,0.04581081738961102
RBL,83170.0,34934.0,3734.0,15836.0,2024-02-01,0.4200312612720933,0.04489599615245882
RBL,88058.0,36872.0,4184.0,14064.0,2024-03-01,0.41872402280315246,0.04751413840877603
RBL,89056.0,36530.0,3814.0,15204.0,2024-04-01,0.4101913402802731,0.04282698526769673
RBL,89028.0,35808.0,3522.0,15906.0,2024-05-01,0.4022105405041111,0.03956058768028036
RBL,88694.0,36026.0,3400.0,15182.0,2024-06-01,0.4061830563510497,0.038334047398922134
RBL,92064.0,38556.0,3754.0,16586.0,2024-07-01,0.4187956204379562,0.04077598192561696
RBL,93540.0,39366.0,3466.0,14052.0,2024-08-01,0.4208466966003849,0.03705366688047894
RBL,95158.0,39948.0,3196.0,14436.0,2024-09-01,0.4198070577355556,0.03358624603291368
RBL,94744.0,39438.0,2950.0,15996.0,2024-10-01,0.4162585493540488,0.031136536350586844
RBL,96242.0,40204.0,2802.0,12248.0,2024-11-01,0.4177386172357183,0.02911410818561543
RBL,94986.0,42020.0,2596.0,11152.0,2024-12-01,0.4423809824605731,0.02733034341903017
RBL,94932.0,42212.0,2360.0,15644.0,2025-01-01,0.4446551215606961,0.024859899717692664
RBL,95130.0,41368.0,2410.0,14290.0,2025-02-01,0.4348575633343845,0.025333753810575003
RBL,98482.0,41780.0,2218.0,14718.0,2025-03-01,0.42423996263276537,0.022521882171361265
RBL,93092.0,37506.0,2272.0,16172.0,2025-04-01,0.4028917629871525,0.024405963992609463
RBL,91690.0,33946.0,2562.0,14904.0,2025-05-01,0.37022576071545427,0.02794197840549678
RBL,94196.0,35314.0,2622.0,15164.0,2025-06-01,0.3748991464605716,0.02783557688224553
RBL,94956.0,36322.0,2522.0,17232.0,2025-07-01,0.3825140064872151,0.02655966974177514
RBL,94926.0,37358.0,2686.0,14266.0,2025-08-01,0.3935486589553968,0.028295725091123613
RBL,96808.0,37114.0,2304.0,15974.0,2025-09-01,0.38337740682588217,0.02379968597636559
RBL,99358.0,38820.0,2652.0,16650.0,2025-10-01,0.39070834759153766,0.026691358521709375
RBL,96540.0,39064.0,2610.0,15550.0,2025-11-01,0.40464056349699606,0.027035425730267248
RBL,94640.0,38522.0,2124.0,14628.0,2025-12-01,0.4070371935756551,0.022442941673710904
RBL,93312.0,38100.0,2004.0,17422.0,2026-01-01,0.40830761316872427,0.02147633744855967
RBL,92714.0,37336.0,1980.0,16122.0,2026-02-01,0.4027007787389175,0.021355998015402205
RBL,87332.0,30824.0,710.0,23636.0,2026-03-01,0.3529519534649384,0.008129895112902488
RBN,43348.0,3332.0,0.0,21364.0,2019-04-01,0.07686629140906155,0.0
RBN,42992.0,3038.0,0.0,23206.0,2019-05-01,0.07066430963900261,0.0
RBN,42792.0,2882.0,0.0,22026.0,2019-06-01,0.06734903720321556,0.0
RBN,42786.0,2714.0,0.0,24844.0,2019-07-01,0.06343196372645257,0.0
RBN,42504.0,3276.0,0.0,20652.0,2019-08-01,0.07707509881422925,0.0
RBN,42362.0,3294.0,0.0,22260.0,2019-09-01,0.07775836834899202,0.0
RBN,42176.0,3246.0,0.0,26182.0,2019-10-01,0.07696320182094082,0.0
RBN,41950.0,3116.0,0.0,23518.0,2019-11-01,0.07427890345649583,0.0
RBN,41812.0,3136.0,0.0,20608.0,2019-12-01,0.07500239165789725,0.0
RBN,41400.0,3266.0,0.0,25240.0,2020-01-01,0.07888888888888888,0.0
RBN,41092.0,3266.0,0.0,23092.0,2020-02-01,0.07948019079139491,0.0
RBN,40842.0,3964.0,0.0,20108.0,2020-03-01,0.09705695117770922,0.0
RBN,42022.0,7028.0,6.0,7908.0,2020-04-01,0.1672457284279663,0.00014278235210128028
RBN,42010.0,10774.0,40.0,10338.0,2020-05-01,0.2564627469650083,0.0009521542489883361
RBN,42058.0,15134.0,106.0,15842.0,2020-06-01,0.3598364163773836,0.0025203290693803795
RBN,42918.0,19492.0,198.0,18080.0,2020-07-01,0.4541684141851904,0.0046134489025583675
RBN,44128.0,17544.0,274.0,17810.0,2020-08-01,0.39757070340826683,0.006209209572153734
RBN,44536.0,14132.0,352.0,22462.0,2020-09-01,0.31731632836357104,0.007903718340219149
RBN,44618.0,12362.0,520.0,22512.0,2020-10-01,0.2770630687166614,0.011654489219597473
RBN,44566.0,11200.0,804.0,23072.0,2020-11-01,0.2513126598752412,0.01804065879818696
RBN,43956.0,11020.0,968.0,21260.0,2020-12-01,0.2507052507052507,0.022022022022022022
RBN,43494.0,11998.0,1604.0,19954.0,2021-01-01,0.27585414080103005,0.036878649928725804
RBN,44802.0,13316.0,2354.0,19632.0,2021-02-01,0.29721887415740367,0.05254229721887416
RBN,46142.0,13744.0,3056.0,25666.0,2021-03-01,0.29786311820033806,0.06623033245199601
RBN,48460.0,14248.0,2800.0,23604.0,2021-04-01,0.29401568303755676,0.05777961205117623
RBN,49838.0,12956.0,2504.0,24300.0,2021-05-01,0.25996227778000724,0.050242786628676914
RBN,51180.0,12674.0,2426.0,26466.0,2021-06-01,0.2476357952325127,0.04740132864400156
RBN,53530.0,13192.0,2382.0,24778.0,2021-07-01,0.24644124789837474,0.04449841210536148
RBN,54622.0,13702.0,2448.0,22554.0,2021-08-01,0.2508513053348468,0.044817106660320016
RBN,56902.0,14838.0,2696.0,23684.0,2021-09-01,0.2607641207690415,0.04737970545850761
RBN,58766.0,16132.0,2908.0,23990.0,2021-10-01,0.2745124731987884,0.04948439573903277
RBN,59528.0,16596.0,2918.0,25850.0,2021-11-01,0.27879317296062356,0.04901894906598576
RBN,60188.0,17788.0,2938.0,21680.0,2021-12-01,0.295540639330099,0.048813717020003984
RBN,62758.0,18976.0,2964.0,22072.0,2022-01-01,0.30236782561585773,0.04722903852895249
RBN,62692.0,19828.0,3028.0,23880.0,2022-02-01,0.3162763989025713,0.048299623556434634
RBN,64776.0,20776.0,3084.0,26846.0,2022-03-01,0.32073607508953933,0.047610226009633196
RBN,68782.0,22678.0,3436.0,22450.0,2022-04-01,0.32970835392980724,0.04995493006891338
RBN,70982.0,21912.0,3576.0,25642.0,2022-05-01,0.308697979769519,0.05037896931616466
RBN,73092.0,23088.0,3770.0,24456.0,2022-06-01,0.3158758824495157,0.05157883215673398
