provider_org_code,treatment_function_code,n_months,cluster,pressure_index_0_100,rtt_growth,rtt_over18_share,rtt_over52_share,dm01_breach,ae_pressure,kh03_occupancy,cluster_mean_pressure,cluster_size
REP,C_999,84,0,9.926930564049677,1.2569048930144746,0.4355714285714286,0.04694258742574656,0.12847619047619047,0.07217976190476191,0.5658928571428571,17.323822779906603,31
REP,X01,24,0,0.27945661602171296,0.14526066350710895,0.041437499999999995,0.0,0.15835000000000002,0.020100000000000007,0.5261125,17.323822779906603,31
REP,X06,60,0,2.556870645513305,0.9672043010752688,0.189905,0.004370212644205614,0.11652666666666667,0.09301166666666667,0.5818049999999999,17.323822779906603,31
RET,C_130,63,0,20.204551783499152,-0.6326821326821327,0.12464761904761905,0.0,0.005263492063492064,0.31200476190476195,0.8132095238095238,17.323822779906603,31
RET,C_150,84,0,27.377654662973224,0.6392717591996222,0.24943333333333334,0.011218288495896218,0.029664285714285716,0.2731755291005291,0.7826178571428573,17.323822779906603,31
RET,C_400,84,0,28.2361605768808,0.2043269707568315,0.28093095238095234,0.005706896113664104,0.029664285714285716,0.2731755291005291,0.7826178571428573,17.323822779906603,31
RET,C_999,84,0,28.69344413665743,0.28674602729407245,0.2924857142857143,0.009192592640752995,0.029664285714285716,0.2731755291005291,0.7826178571428573,17.323822779906603,31
RET,X01,24,0,10.933084305660485,0.055254970918436286,0.3727833333333333,0.010666543473076606,0.09059166666666667,0.15915648148148148,0.691075,17.323822779906603,31
RET,X02,60,0,37.66683455049106,0.35378137106282637,0.31830833333333336,0.012429644868710062,0.005293333333333333,0.3187831481481481,0.819235,17.323822779906603,31
RET,X03,60,0,16.334242466924753,-0.603129074315515,0.03913898305084746,0.0,0.005293333333333333,0.3187831481481481,0.819235,17.323822779906603,31
RET,X05,52,1,65.00736105999263,2.701230769230769,0.47856923076923075,0.04977888111063803,0.005678846153846154,0.32646367521367525,0.8299557692307692,54.271483523564385,135
RJN,C_100,84,1,56.59683499018679,0.5066694514062935,0.35514285714285715,0.02697226611618671,0.2272714285714286,0.38745119047619053,0.8646607142857143,54.271483523564385,135
RJN,C_101,84,1,46.680696957705266,0.570852534562212,0.26387142857142853,0.010523655794592439,0.2272714285714286,0.38745119047619053,0.8646607142857143,54.271483523564385,135
RJN,C_110,84,1,70.2247045044829,0.15936765040588732,0.4578321428571429,0.06241235341742116,0.2272714285714286,0.38745119047619053,0.8646607142857143,54.271483523564385,135
RJN,C_120,84,1,57.42386268702059,0.7511245540561502,0.40471547619047615,0.017686923746668266,0.2272714285714286,0.38745119047619053,0.8646607142857143,54.271483523564385,135
RJN,C_130,84,1,47.92803380060998,0.1814591658341659,0.2985988095238095,0.010586389482986869,0.2272714285714286,0.38745119047619053,0.8646607142857143,54.271483523564385,135
RJN,C_140,19,1,29.29881995343433,-0.7555485098287889,0.45273157894736843,0.004684612920974616,0.22157368421052634,0.19835789473684212,0.8259947368421052,54.271483523564385,135
RJN,C_160,84,1,44.140254943579045,-0.5020885547201337,0.2715845238095238,0.012771517857395992,0.2272714285714286,0.38745119047619053,0.8646607142857143,54.271483523564385,135
