provider_org_code,treatment_function_code,period,period_month,waiting_list_size,baseline_wl,rtt_growth,rtt_over18_share,rtt_over52_share,dm01_breach,ae_pressure,ae_pressure_imputed,kh03_occupancy,pressure_index_raw,pressure_index_0_100
RBN,C_120,RTT-DECEMBER-2021,2021-12-01,1293.0,1380.0,-0.06304347826086953,0.2088,0.05336426914153132,0.2506,0.30000000000000004,False,0.9584,0.018885062643906214,48.74873957282978
RBN,X02,RTT-DECEMBER-2021,2021-12-01,2496.0,2258.0,0.10540301151461473,0.1639,0.004006410256410256,0.2506,0.30000000000000004,False,0.9584,-0.5254248800954416,33.36694472453937
RBN,C_110,RTT-DECEMBER-2021,2021-12-01,2563.0,1600.0,0.6018749999999999,0.4542,0.11900117050331642,0.2506,0.30000000000000004,False,0.9584,1.282015154477848,84.26070217251811
RBN,C_330,RTT-DECEMBER-2021,2021-12-01,3782.0,2372.3333333333335,0.5942110439792045,0.1875,0.0007932310946589106,0.2506,0.30000000000000004,False,0.9584,-0.4527504912116188,35.6677972316436
RBN,C_320,RTT-DECEMBER-2021,2021-12-01,1280.0,917.6666666666666,0.3948419905557574,0.2781,0.00078125,0.2506,0.30000000000000004,False,0.9584,-0.2458076126094686,41.708680905674214
RBS,X04,RTT-DECEMBER-2021,2021-12-01,19127.0,11547.0,0.6564475621373518,0.3582,0.011397500914937,0.0789,0.2541,False,0.8106,-0.7444138617501648,27.491062425520212
RBT,X02,RTT-DECEMBER-2021,2021-12-01,1566.0,1255.0,0.24780876494023896,0.092,0.0,0.3658,0.39780000000000004,False,0.9792,-0.25595792197501527,41.415345127876066
RBT,C_320,RTT-DECEMBER-2021,2021-12-01,1438.0,723.3333333333334,0.9880184331797235,0.3707,0.006954102920723227,0.3658,0.39780000000000004,False,0.9792,0.5639533325143198,65.39554496287468
RBT,C_330,RTT-DECEMBER-2021,2021-12-01,3532.0,1452.6666666666667,1.4313905461220742,0.3502,0.0011325028312570782,0.3658,0.39780000000000004,False,0.9792,0.49955563223419946,63.36052800440004
RBT,C_340,RTT-DECEMBER-2021,2021-12-01,469.0,290.3333333333333,0.6153846153846154,0.2495,0.0021321961620469083,0.3658,0.39780000000000004,False,0.9792,0.18658722447731568,53.533779448162065
REM,C_101,RTT-DECEMBER-2021,2021-12-01,4733.0,1142.3333333333333,3.1432740005836015,0.5379,0.053665751109233044,0.1514,0.3378,False,0.8948,1.076055334813744,79.6131634430287
REM,C_110,RTT-DECEMBER-2021,2021-12-01,8104.0,1452.6666666666667,4.578705828361634,0.6097,0.23408193484698914,0.1514,0.3378,False,0.8948,3.0183548039527097,98.69832248602071
REM,X02,RTT-DECEMBER-2021,2021-12-01,3797.0,2694.0,0.4094283593170007,0.1638,0.0,0.1514,0.3378,False,0.8948,-0.5809147641940879,32.11110092584104
REM,C_120,RTT-DECEMBER-2021,2021-12-01,8485.0,1776.3333333333333,3.776693563520361,0.6273,0.14802592810842663,0.1514,0.3378,False,0.8948,2.2101074334154456,96.05830048583738
REM,C_320,RTT-DECEMBER-2021,2021-12-01,3485.0,835.0,3.1736526946107784,0.3044,0.00028694404591104734,0.1514,0.3378,False,0.8948,0.015254916284170982,48.64790539921166
REM,C_100,RTT-DECEMBER-2021,2021-12-01,3522.0,2557.3333333333335,0.3772158498435869,0.6667,0.1791595684270301,0.1514,0.3378,False,0.8948,2.2892215237013778,96.37913649280411
REM,C_340,RTT-DECEMBER-2021,2021-12-01,1739.0,1565.6666666666667,0.1107089631679794,0.2271,0.0,0.1514,0.3378,False,0.8948,-0.45037405140779013,35.73196443303694
REM,C_140,RTT-DECEMBER-2021,2021-12-01,4169.0,1612.0,1.586228287841191,0.4742,0.07387862796833773,0.1514,0.3378,False,0.8948,0.9635562232141711,76.82647355394629
REM,C_430,RTT-DECEMBER-2021,2021-12-01,548.0,183.0,1.9945355191256833,0.0511,0.0,0.1514,0.3378,False,0.8948,-0.7200374577152779,28.24273535612797
RET,C_400,RTT-DECEMBER-2021,2021-12-01,6489.0,7202.333333333333,-0.09904197713703888,0.096,0.0,0.0024,0.31304444444444446,True,0.7716,-1.403283580560901,13.429278577321476
RET,X03,RTT-DECEMBER-2021,2021-12-01,32.0,65.0,-0.5076923076923077,0.0313,0.0,0.0024,0.31304444444444446,True,0.7716,-1.599952282394673,10.541754514620955
RJN,X04,RTT-DECEMBER-2021,2021-12-01,23.0,61.0,-0.6229508196721312,0.1739,0.08695652173913043,0.2741,0.3862,False,0.8003,-0.22877805084832803,42.21285177376478
RJN,C_300,RTT-DECEMBER-2021,2021-12-01,,3.0,,,,0.2741,0.3862,False,0.8003,,
RJR,C_502,RTT-DECEMBER-2021,2021-12-01,3898.0,2088.0,0.8668582375478928,0.5505,0.16444330425859416,0.7004,0.39270000000000005,False,0.8327,1.32136590078351,85.11320927674397
RJR,C_110,RTT-DECEMBER-2021,2021-12-01,2945.0,1417.0,1.0783345095271701,0.5854,0.1531409168081494,0.7004,0.39270000000000005,False,0.8327,1.324101894400297,85.16820973508112
RJR,C_160,RTT-DECEMBER-2021,2021-12-01,1580.0,1036.3333333333333,0.5246059826310712,0.4867,0.09683544303797469,0.7004,0.39270000000000005,False,0.8327,0.5193456188303132,63.956366303052526
RJR,C_300,RTT-DECEMBER-2021,2021-12-01,932.0,581.3333333333334,0.6032110091743119,0.3423,0.001072961373390558,0.7004,0.39270000000000005,False,0.8327,-0.7007767157536344,28.76523971033092
RWW,X05,RTT-DECEMBER-2021,2021-12-01,4993.0,3989.0,0.2516921534219103,0.3004,0.04786701381934708,0.225,0.31220000000000003,False,0.8857,-0.06560998913804407,46.548721239343664
RWW,X06,RTT-DECEMBER-2021,2021-12-01,208.0,202.0,0.02970297029702973,0.0144,0.0,0.225,0.31220000000000003,False,0.8857,-1.228963935416679,16.280135667797232
RWW,C_101,RTT-DECEMBER-2021,2021-12-01,1777.0,1605.6666666666667,0.10670541831015146,0.3692,0.11536297129994373,0.225,0.31220000000000003,False,0.8857,0.7046387078625235,69.63974699789165
RWW,C_300,RTT-DECEMBER-2021,2021-12-01,54.0,112.66666666666667,-0.5207100591715976,0.0185,0.0,0.225,0.31220000000000003,False,0.8857,-1.2675480197557512,15.601796681639012
RBL,C_140,RTT-DECEMBER-2022,2022-12-01,1581.0,1489.6666666666667,0.06131125531438797,0.3915,0.015812776723592662,0.1334,0.36050000000000004,False,0.9367,0.4406148512501563,61.279677330644425
RBN,C_330,RTT-DECEMBER-2022,2022-12-01,5033.0,2372.3333333333335,1.1215399747084445,0.4208,0.0214583747268031,0.3252,0.47050000000000003,False,0.9774,1.2169311240511367,82.90402420020166
RBN,C_101,RTT-DECEMBER-2022,2022-12-01,2491.0,1662.3333333333333,0.4984960898335673,0.2593,0.06503412284223203,0.3252,0.47050000000000003,False,0.9774,1.1565847747219964,81.61151342927859
RBN,C_110,RTT-DECEMBER-2022,2022-12-01,3698.0,1600.0,1.3112499999999998,0.4897,0.12790697674418605,0.3252,0.47050000000000003,False,0.9774,2.3705250776773332,96.75497295810798
RBN,C_120,RTT-DECEMBER-2022,2022-12-01,2252.0,1380.0,0.6318840579710145,0.2447,0.047513321492007106,0.3252,0.47050000000000003,False,0.9774,0.9732065053312121,77.02814190118251
RBN,X02,RTT-DECEMBER-2022,2022-12-01,4215.0,2258.0,0.866696191319752,0.265,0.0071174377224199285,0.3252,0.47050000000000003,False,0.9774,0.6778071597679279,68.84224035200293
RBN,C_320,RTT-DECEMBER-2022,2022-12-01,1599.0,917.6666666666666,0.742462767889575,0.339,0.008130081300813009,0.3252,0.47050000000000003,False,0.9774,0.8595303487873596,73.99394994958291
RBS,X04,RTT-DECEMBER-2022,2022-12-01,23273.0,11547.0,1.015501861955486,0.4577,0.01568340996003953,0.3034,0.40269999999999995,False,0.8475,0.26835375533221756,55.77046475387295
RBT,X02,RTT-DECEMBER-2022,2022-12-01,1954.0,1255.0,0.5569721115537849,0.2027,0.0005117707267144319,0.3002,0.48939999999999995,False,0.9062,0.18606375377109954,53.4971124759373
RBT,C_330,RTT-DECEMBER-2022,2022-12-01,5052.0,1452.6666666666667,2.4777420835245523,0.5406,0.07878068091844814,0.3002,0.48939999999999995,False,0.9062,1.9044760501683968,93.86744889540746
RBT,C_320,RTT-DECEMBER-2022,2022-12-01,2419.0,723.3333333333334,2.3442396313364053,0.5089,0.031831335262505166,0.3002,0.48939999999999995,False,0.9062,1.3880146879361475,86.34155284627371
RBT,C_340,RTT-DECEMBER-2022,2022-12-01,594.0,290.3333333333333,1.0459242250287026,0.3653,0.0,0.3002,0.48939999999999995,False,0.9062,0.628018133002968,67.37556146301219
REM,C_110,RTT-DECEMBER-2022,2022-12-01,8591.0,1452.6666666666667,4.913951353832033,0.6223,0.14387149342335,0.2295,0.38049999999999995,False,0.9942,2.904389044484511,98.49665413878449
REM,C_101,RTT-DECEMBER-2022,2022-12-01,6202.0,1142.3333333333333,4.4292384009337615,0.6077,0.17849080941631731,0.2295,0.38049999999999995,False,0.9942,3.1393748975895233,98.91832431936933
REM,C_120,RTT-DECEMBER-2022,2022-12-01,9861.0,1776.3333333333333,4.551322949896791,0.7303,0.2735016732582902,0.2295,0.38049999999999995,False,0.9942,4.316383842287024,99.80749839581996
REM,X02,RTT-DECEMBER-2022,2022-12-01,7397.0,2694.0,1.7457312546399404,0.398,0.004461268081654725,0.2295,0.38049999999999995,False,0.9942,0.8024513714101486,72.30726922724357
REM,C_100,RTT-DECEMBER-2022,2022-12-01,4623.0,2557.3333333333335,0.8077424400417099,0.7268,0.2509193164611724,0.2295,0.38049999999999995,False,0.9942,3.7712039906854735,99.60583004858374
REM,C_320,RTT-DECEMBER-2022,2022-12-01,4495.0,835.0,4.383233532934132,0.5026,0.067853170189099,0.2295,0.38049999999999995,False,0.9942,1.8707138025212593,93.52827940232835
REM,C_340,RTT-DECEMBER-2022,2022-12-01,2378.0,1565.6666666666667,0.5188418139237811,0.4668,0.026492851135407905,0.2295,0.38049999999999995,False,0.9942,1.064332086115746,79.3748281235677
REM,C_140,RTT-DECEMBER-2022,2022-12-01,4258.0,1612.0,1.641439205955335,0.5876,0.16087364960075154,0.2295,0.38049999999999995,False,0.9942,2.6827352469771117,97.98331652763773
REM,C_430,RTT-DECEMBER-2022,2022-12-01,910.0,183.0,3.972677595628415,0.2132,0.0,0.2295,0.38049999999999995,False,0.9942,0.5008727869968144,63.42469520579338
RET,C_400,RTT-DECEMBER-2022,2022-12-01,8785.0,7202.333333333333,0.21974360161058915,0.2225,0.0,0.005,0.41175555555555554,True,0.8342,-0.2598268293821215,41.27784398203318
RET,X03,RTT-DECEMBER-2022,2022-12-01,15.0,65.0,-0.7692307692307692,0.0,0.0,0.005,0.41175555555555554,True,0.8342,-0.8992817591469491,23.897699147492897
RJN,X04,RTT-DECEMBER-2022,2022-12-01,58.0,61.0,-0.049180327868852514,0.2241,0.0,0.2522,0.5302,False,0.9398,0.5999146971145055,66.58722156017967
RJN,C_300,RTT-DECEMBER-2022,2022-12-01,2.0,3.0,-0.33333333333333337,0.0,0.0,0.2522,0.5302,False,0.9398,0.01892127869518448,48.75790631588597
RJR,C_110,RTT-DECEMBER-2022,2022-12-01,2186.0,1417.0,0.5426958362738179,0.6423,0.08371454711802379,0.2111,0.5055000000000001,False,0.9345,2.3416241648696325,96.60830506920891
RJR,C_160,RTT-DECEMBER-2022,2022-12-01,1484.0,1036.3333333333333,0.4319716950788035,0.6267,0.10309973045822103,0.2111,0.5055000000000001,False,0.9345,2.4690234538635747,97.20414336786139
RJR,C_502,RTT-DECEMBER-2022,2022-12-01,3625.0,2088.0,0.7361111111111112,0.5741,0.12524137931034482,0.2111,0.5055000000000001,False,0.9345,2.5664119941802177,97.64414703455863
RJR,C_300,RTT-DECEMBER-2022,2022-12-01,5.0,581.3333333333334,-0.9913990825688074,0.4,0.0,0.2111,0.5055000000000001,False,0.9345,0.8451608681860981,73.67311394261618
RWW,X05,RTT-DECEMBER-2022,2022-12-01,5556.0,3989.0,0.39283028327901737,0.4363,0.05903527717782577,0.2893,0.4488,False,0.9326,1.2304082234062184,83.2156934641122
RWW,C_101,RTT-DECEMBER-2022,2022-12-01,1796.0,1605.6666666666667,0.11853850944571298,0.4226,0.09131403118040089,0.2893,0.4488,False,0.9326,1.4650265081065355,87.63406361719682
RWW,X06,RTT-DECEMBER-2022,2022-12-01,206.0,202.0,0.01980198019801982,0.0922,0.0048543689320388345,0.2893,0.4488,False,0.9326,-0.14771818505746157,44.394536621138506
RWW,C_300,RTT-DECEMBER-2022,2022-12-01,22.0,112.66666666666667,-0.8047337278106509,0.0455,0.0,0.2893,0.4488,False,0.9326,-0.3806275361808953,37.73948116234302
RBT,C_300,RTT-December-2023,2023-12-01,186.0,28.0,5.642857142857143,0.3495,0.0,0.1633,0.39059999999999995,False,0.9435,0.8399665699661094,73.49894582454853
RBT,C_410,RTT-December-2023,2023-12-01,1625.0,258.6666666666667,5.28221649484536,0.7434,0.22584615384615384,0.1633,0.39059999999999995,False,0.9435,3.834292805225135,99.65166376386469
RBT,X06,RTT-December-2023,2023-12-01,878.0,510.0,0.7215686274509805,0.0672,0.0,0.1633,0.39059999999999995,False,0.9435,-0.29611415873310976,40.24200201668347
RBT,C_101,RTT-December-2023,2023-12-01,1819.0,1059.3333333333333,0.7171176840780367,0.2606,0.007146783947223749,0.1633,0.39059999999999995,False,0.9435,0.24802128739912577,55.21129342744523
RBT,C_110,RTT-December-2023,2023-12-01,4221.0,1628.6666666666667,1.5916905444126073,0.5589,0.0767590618336887,0.1633,0.39059999999999995,False,0.9435,1.6969989980523685,91.32826106884224
REM,C_410,RTT-December-2023,2023-12-01,809.0,535.0,0.5121495327102803,0.2213,0.0,0.0683,0.3425,False,0.9766,0.09626575764490236,50.90292419103493
REM,X06,RTT-December-2023,2023-12-01,3116.0,3344.0,-0.06818181818181823,0.3135,0.0025673940949935813,0.0683,0.3425,False,0.9766,0.2968380272730421,56.66880557337978
REM,X04,RTT-December-2023,2023-12-01,888.0,293.0,2.030716723549488,0.5349,0.0,0.0683,0.3425,False,0.9766,1.008580578863766,78.03648363736365
REM,C_300,RTT-December-2023,2023-12-01,168.0,49.666666666666664,2.38255033557047,0.131,0.011904761904761904,0.0683,0.3425,False,0.9766,0.14599301515277724,52.31460262168851
REN,X06,RTT-December-2023,2023-12-01,500.0,384.0,0.30208333333333326,0.042,0.002,0.0909,0.3405111111111111,True,0.8641,-0.9599435001943797,22.651022091850763
RET,C_150,RTT-December-2023,2023-12-01,3321.0,2218.0,0.49729486023444536,0.2505,0.003914483589280337,0.0059,0.3405111111111111,True,0.7955,-0.6780836839655972,29.32441103675864
RET,C_130,RTT-December-2023,2023-12-01,19.0,78.0,-0.7564102564102564,0.0,0.0,0.0059,0.3405111111111111,True,0.7955,-1.445953846154545,12.84260702172518
RJN,C_120,RTT-December-2023,2023-12-01,1227.0,614.0,0.998371335504886,0.5436,0.04156479217603912,0.3191,0.5042,False,0.9018,1.474250583938704,87.82656522137684
RJN,C_430,RTT-December-2023,2023-12-01,100.0,4.666666666666667,20.428571428571427,0.53,0.02,0.3191,0.5042,False,0.9018,2.9658829503707915,98.64332202768357
RJR,C_101,RTT-December-2023,2023-12-01,1864.0,2147.3333333333335,-0.13194660043464768,0.5376,0.09763948497854077,0.2498,0.506,False,0.9396,2.1393327626307888,95.6732972774773
RJR,C_120,RTT-December-2023,2023-12-01,5356.0,2296.6666666666665,1.3320754716981136,0.652,0.18241224794622854,0.2498,0.506,False,0.9396,3.3219672351651695,99.13832615271794
RJR,C_410,RTT-December-2023,2023-12-01,602.0,327.0,0.8409785932721712,0.5166,0.04318936877076412,0.2498,0.506,False,0.9396,1.6793514621220629,90.93409111742598
RJR,X04,RTT-December-2023,2023-12-01,795.0,601.0,0.32279534109816965,0.4151,0.010062893081761006,0.2498,0.506,False,0.9396,1.0811221744456012,79.70483087359061
RWW,C_301,RTT-December-2023,2023-12-01,2258.0,1031.6666666666667,1.1886914378029076,0.415,0.06731620903454384,0.149,0.3873,False,0.9299,1.1465936719497516,81.37317810981757
RBL,X06,RTT-December-2023,2023-12-01,2812.0,2547.0,0.10404397330192383,0.1422,0.004267425320056899,0.0596,0.3749,False,0.9327,-0.15672882769863045,44.06453387111559
RBL,C_301,RTT-December-2023,2023-12-01,3150.0,1221.0,1.57985257985258,0.4952,0.07428571428571429,0.0596,0.3749,False,0.9327,1.4848575115790201,87.97323311027591
RBL,C_101,RTT-December-2023,2023-12-01,2333.0,1953.3333333333333,0.19436860068259398,0.3926,0.030432918988426916,0.0596,0.3749,False,0.9327,0.7097490933306361,69.74974791456596
RBL,C_502,RTT-December-2023,2023-12-01,4498.0,1620.6666666666667,1.7754010695187166,0.6205,0.1313917296576256,0.0596,0.3749,False,0.9327,2.3311265151131377,96.55330461087176
RBL,C_330,RTT-December-2023,2023-12-01,2927.0,1962.0,0.49184505606523965,0.5032,0.011274342330030749,0.0596,0.3749,False,0.9327,0.8365716038416344,73.41644513704281
RBL,C_100,RTT-December-2023,2023-12-01,279.0,2696.6666666666665,-0.8965389369592089,0.1685,0.035842293906810034,0.0596,0.3749,False,0.9327,0.10638095150420562,51.18709322577688
RBN,C_100,RTT-December-2023,2023-12-01,6054.0,1492.3333333333333,3.056734420370784,0.3986,0.04938883382887347,0.2095,0.3173,False,0.9459,0.7902235820832051,72.00476670638922
RBN,C_340,RTT-December-2023,2023-12-01,1435.0,438.0,2.276255707762557,0.3192,0.0006968641114982578,0.2095,0.3173,False,0.9459,0.0823356094987934,50.472087267393896
RBN,C_502,RTT-December-2023,2023-12-01,7759.0,1332.0,4.825075075075075,0.4882,0.04407784508312927,0.2095,0.3173,False,0.9459,1.1208945912741606,80.81400678338986
RBN,C_150,RTT-December-2023,2023-12-01,51.0,35.0,0.4571428571428571,0.2941,0.0196078431372549,0.2095,0.3173,False,0.9459,0.030548230975618096,49.12457603813365
RBQ,C_170,RTT-December-2023,2023-12-01,1239.0,491.0,1.523421588594705,0.46,0.08071025020177562,0.2964,0.3405111111111111,True,0.7498,0.10945580397514243,51.297094142451186
RBQ,C_340,RTT-December-2023,2023-12-01,899.0,157.66666666666666,4.701902748414376,0.1324,0.0011123470522803114,0.2964,0.3405111111111111,True,0.7498,-1.143800224652012,18.19598496654139
RBL,C_120,RTT-December-2024,2024-12-01,4228.0,1254.6666666666667,2.369819341126461,0.5265,0.04115421002838222,0.1836,0.38439999999999996,False,0.9125,1.1527477414102292,81.51984599871666
RBL,C_320,RTT-December-2024,2024-12-01,2555.0,805.0,2.1739130434782608,0.5511,0.01761252446183953,0.1836,0.38439999999999996,False,0.9125,0.9827952023828062,77.33981116509304
RBL,C_130,RTT-December-2024,2024-12-01,3422.0,2369.3333333333335,0.444288126055149,0.4927,0.043541788427819986,0.1836,0.38439999999999996,False,0.9125,0.920024895996391,75.76313135942799
RBL,C_340,RTT-December-2024,2024-12-01,3767.0,924.6666666666666,3.0739005046863737,0.5272,0.0034510220334483675,0.1836,0.38439999999999996,False,0.9125,0.8747343821338558,74.41562013016775
RBL,C_410,RTT-December-2024,2024-12-01,1205.0,674.0,0.7878338278931751,0.6083,0.02987551867219917,0.1836,0.38439999999999996,False,0.9125,1.113165759970677,80.63067192226602
RBL,C_430,RTT-December-2024,2024-12-01,122.0,106.0,0.15094339622641506,0.1721,0.0,0.1836,0.38439999999999996,False,0.9125,-0.29621957571279467,40.22366853057109
RBN,C_301,RTT-December-2024,2024-12-01,5818.0,1773.3333333333333,2.280827067669173,0.3389,0.002750085940185631,0.0526,0.2861,False,0.9568,0.20775741079799068,54.10211751764598
RBN,X05,RTT-December-2024,2024-12-01,2491.0,790.0,2.1531645569620252,0.4809,0.04616619831393015,0.0526,0.2861,False,0.9568,0.9425976168294947,76.34980291502428
RBN,C_160,RTT-December-2024,2024-12-01,7758.0,2049.0,2.786237188872621,0.562,0.07811291569992267,0.0526,0.2861,False,0.9568,1.4897011789770964,88.08323402695024
RBN,C_140,RTT-December-2024,2024-12-01,1539.0,364.3333333333333,3.2241537053979874,0.1774,0.003248862897985705,0.0526,0.2861,False,0.9568,-0.10472176982303782,45.54954624621872
RBT,C_130,RTT-December-2024,2024-12-01,3569.0,1747.0,1.0429307384087005,0.3556,0.007284953768562623,0.0487,0.4555,False,0.9335,0.8912314012658188,74.9381244843707
RBT,C_502,RTT-December-2024,2024-12-01,1953.0,1098.3333333333333,0.7781487101669198,0.4199,0.025089605734767026,0.0487,0.4555,False,0.9335,1.188815511015116,82.27151892932442
RBT,C_120,RTT-December-2024,2024-12-01,5574.0,1515.0,2.6792079207920794,0.5953,0.03893074991029781,0.0487,0.4555,False,0.9335,1.917831730250205,94.03245027041892
RBT,C_301,RTT-December-2024,2024-12-01,847.0,696.0,0.21695402298850586,0.1771,0.008264462809917356,0.0487,0.4555,False,0.9335,0.38423308931329114,59.34549454578788
RBT,X05,RTT-December-2024,2024-12-01,3579.0,205.0,16.458536585365852,0.3962,0.027661357921207042,0.0487,0.4555,False,0.9335,2.5422676968286653,97.5524796039967
RBT,C_430,RTT-December-2024,2024-12-01,27.0,51.0,-0.47058823529411764,0.1111,0.0,0.0487,0.4555,False,0.9335,0.08464639036338598,50.54542121184343
REM,X05,RTT-December-2024,2024-12-01,11501.0,3564.0,2.2269921436588103,0.453,0.013390139987827145,0.0798,0.3186,False,0.9621,0.7417832315359769,70.66642222018517
REN,X02,RTT-December-2024,2024-12-01,758.0,714.0,0.06162464985994398,0.0343,0.0,0.0,0.3400888888888889,True,0.8613,-0.9459372815185034,22.962691355761297
REP,C_502,RTT-December-2024,2024-12-01,15717.0,5701.666666666667,1.7565624086524405,0.5069,0.023668639053254437,0.1741,0.10819999999999996,False,0.6114,-1.997629162138252,6.5175543129526075
REP,X06,RTT-December-2024,2024-12-01,1282.0,620.0,1.067741935483871,0.2496,0.00234009360374415,0.1741,0.10819999999999996,False,0.6114,-2.890343050069992,2.9883582363186356
RET,X02,RTT-December-2024,2024-12-01,2918.0,1979.0,0.47448206164729667,0.2947,0.0054832076764907475,0.0049,0.3400888888888889,True,0.8381,-0.33799985481727324,39.05949216243469
RJN,X02,RTT-December-2024,2024-12-01,534.0,405.0,0.3185185185185184,0.2191,0.016853932584269662,0.0954,0.5024,False,0.9659,0.925289156400447,75.90063250527088
RJN,C_110,RTT-December-2024,2024-12-01,1382.0,1255.3333333333333,0.10090281465746154,0.3242,0.007959479015918957,0.0954,0.5024,False,0.9659,1.0859810646262622,79.89733247777065
RJN,C_340,RTT-December-2024,2024-12-01,686.0,215.66666666666666,2.180834621329212,0.3863,0.01020408163265306,0.0954,0.5024,False,0.9659,1.444602962244006,87.35906132551105
RJR,X02,RTT-December-2024,2024-12-01,2991.0,1916.0,0.5610647181628392,0.3394,0.021397525911066532,0.1277,0.4455,False,0.9419,0.853499265384421,73.86561554679622
RJR,C_301,RTT-December-2024,2024-12-01,1196.0,1057.0,0.13150425733207194,0.495,0.06688963210702341,0.1277,0.4455,False,0.9419,1.6141674308609204,89.90741589513246
RJR,X06,RTT-December-2024,2024-12-01,254.0,1553.0,-0.836445589182228,0.252,0.007874015748031496,0.1277,0.4455,False,0.9419,0.39022947408597075,59.61133009441746
RWW,C_130,RTT-December-2024,2024-12-01,2802.0,2444.6666666666665,0.14616853013362419,0.2252,0.0053533190578158455,0.1108,0.3692,False,0.9348,-0.0044332906174092135,48.189568246402054
RWW,X04,RTT-December-2024,2024-12-01,1221.0,1040.0,0.1740384615384616,0.2383,0.005733005733005733,0.1108,0.3692,False,0.9348,0.03397182908804902,49.18874323952699
RWW,C_110,RTT-December-2024,2024-12-01,3609.0,1660.3333333333333,1.1736599076490664,0.4971,0.05513992795788307,0.1108,0.3692,False,0.9348,1.2127150353112417,82.79402328352737
RWW,C_100,RTT-December-2024,2024-12-01,755.0,399.0,0.8922305764411027,0.2993,0.019867549668874173,0.1108,0.3692,False,0.9348,0.3771364582876115,59.06132551104592
RWW,C_410,RTT-December-2024,2024-12-01,739.0,399.6666666666667,0.8490408673894911,0.276,0.0013531799729364006,0.1108,0.3692,False,0.9348,0.14752402860473607,52.406270052250434
RWW,C_340,RTT-December-2024,2024-12-01,1334.0,617.0,1.1620745542949757,0.3576,0.0074962518740629685,0.1108,0.3692,False,0.9348,0.4333811374735397,61.03217526812723
RWW,C_502,RTT-December-2024,2024-12-01,3421.0,1880.3333333333333,0.8193582698103175,0.3686,0.05378544285296697,0.1108,0.3692,False,0.9348,0.8503298104417575,73.81061508845907
RBT,C_130,RTT-December-2025,2025-12-01,4716.0,1747.0,1.6994848311390958,0.3458,0.00042408821034775233,0.0963,0.3701,False,0.9475,0.4715222939813031,62.4713539279494
RBT,C_120,RTT-December-2025,2025-12-01,4985.0,1515.0,2.2904290429042904,0.4654,0.026278836509528586,0.0963,0.3701,False,0.9475,1.0551062574288936,79.19149326244386
RBT,X05,RTT-December-2025,2025-12-01,3955.0,205.0,18.29268292682927,0.4738,0.04804045512010114,0.0963,0.3701,False,0.9475,2.690810355269664,98.01998349986249
RBT,C_301,RTT-December-2025,2025-12-01,1818.0,696.0,1.6120689655172415,0.5858,0.0088008800880088,0.0963,0.3701,False,0.9475,1.1350497457098783,81.107342561188
RBT,C_502,RTT-December-2025,2025-12-01,3285.0,1098.3333333333333,1.9908952959028832,0.4816,0.0258751902587519,0.0963,0.3701,False,0.9475,1.0650923463827837,79.41149509579246
RBT,C_430,RTT-December-2025,2025-12-01,26.0,51.0,-0.4901960784313726,0.6154,0.0,0.0963,0.3701,False,0.9475,0.9423979370219648,76.3406361719681
REM,X05,RTT-December-2025,2025-12-01,9435.0,3564.0,1.6473063973063975,0.4612,0.011340752517223105,0.0866,0.3325,False,0.9515,0.6987795986042156,69.52974608121735
REN,X02,RTT-December-2025,2025-12-01,445.0,714.0,-0.37675070028011204,0.0539,0.0,0.0075,0.32713333333333333,True,0.8768,-0.926922717291415,23.3110275918966
REP,X06,RTT-December-2025,2025-12-01,1295.0,620.0,1.088709677419355,0.2556,0.0,0.1002,0.13019999999999998,False,0.6058,-2.7439296761828444,3.39169493079109
REP,C_502,RTT-December-2025,2025-12-01,13083.0,5701.666666666667,1.2945922244957613,0.525,0.08063899717190247,0.1002,0.13019999999999998,False,0.6058,-1.32580579445218,14.639288660738838
RET,X02,RTT-December-2025,2025-12-01,3090.0,1979.0,0.5613946437594746,0.3922,0.007766990291262136,0.0064,0.32713333333333333,True,0.7356,-0.6601642610935321,29.8377486479054
RJN,C_110,RTT-December-2025,2025-12-01,2054.0,1255.3333333333333,0.6362187997875732,0.5438,0.026777020447906523,0.1679,0.4776,False,0.9203,1.4220059335907915,86.97405811715097
RJN,X02,RTT-December-2025,2025-12-01,835.0,405.0,1.0617283950617282,0.4228,0.029940119760479042,0.1679,0.4776,False,0.9203,1.188286757976674,82.25318544321203
RJN,C_340,RTT-December-2025,2025-12-01,1149.0,215.66666666666666,4.327666151468316,0.6249,0.050478677110530897,0.1679,0.4776,False,0.9203,2.1651919840097062,95.8107984233202
RJN,X06,RTT-December-2025,2025-12-01,57.0,12.0,3.75,0.2105,0.0,0.1679,0.4776,False,0.9203,0.6281715440206112,67.38472820606839
RJR,C_301,RTT-December-2025,2025-12-01,819.0,1057.0,-0.22516556291390732,0.3016,0.002442002442002442,0.2371,0.3813,False,0.8555,-0.34717024115331196,38.711155926299384
RJR,X02,RTT-December-2025,2025-12-01,3009.0,1916.0,0.5704592901878915,0.4334,0.013625789298770355,0.2371,0.3813,False,0.8555,0.1516800666133852,52.525437711980935
RJR,X06,RTT-December-2025,2025-12-01,252.0,1553.0,-0.8377334191886671,0.1032,0.007936507936507936,0.2371,0.3813,False,0.8555,-0.8436542659806142,25.162709689247407
